id,Time,3d_x0,3d_y0,3d_z0,3d_x1,3d_y1,3d_z1,3d_x2,3d_y2,3d_z2,3d_x3,3d_y3,3d_z3,3d_x4,3d_y4,3d_z4,3d_x5,3d_y5,3d_z5,3d_x6,3d_y6,3d_z6,3d_x7,3d_y7,3d_z7,3d_x8,3d_y8,3d_z8,3d_x9,3d_y9,3d_z9,3d_x10,3d_y10,3d_z10,3d_x11,3d_y11,3d_z11,3d_x12,3d_y12,3d_z12,3d_x13,3d_y13,3d_z13,3d_x14,3d_y14,3d_z14,3d_x15,3d_y15,3d_z15,3d_x16,3d_y16,3d_z16,3d_x17,3d_y17,3d_z17,3d_x18,3d_y18,3d_z18,3d_x19,3d_y19,3d_z19,3d_x20,3d_y20,3d_z20,3d_x21,3d_y21,3d_z21,3d_x22,3d_y22,3d_z22,3d_x23,3d_y23,3d_z23,3d_x24,3d_y24,3d_z24,3d_x25,3d_y25,3d_z25,3d_x26,3d_y26,3d_z26,3d_x27,3d_y27,3d_z27,3d_x28,3d_y28,3d_z28,3d_x29,3d_y29,3d_z29,3d_x30,3d_y30,3d_z30,3d_x31,3d_y31,3d_z31,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
346,2021-07-26 15:58:51.9,-446.899,102.68,1255.69,-463.324,-61.4581,1224.97,-441.37,-190.916,1197.53,-369.082,-379.181,1165.52,-387.249,-355.88699999999994,1200.91,-401.163,-346.63599999999997,1334.31,-369.139,-198.37400000000002,1545.37,-159.642,-187.666,1605.22,-92.1346,-207.08900000000003,1662.38,-0.275017,-215.418,1705.05,-47.943999999999996,-211.53900000000002,1541.84,-376.63699999999994,-340.902,1140.33,-355.30199999999996,-284.288,1032.45,-277.002,-34.2854,1071.17,-112.818,-70.2572,1214.51,-35.4844,-88.3035,1271.1,56.5768,-89.8195,1309.85,-21.9551,-128.58100000000002,1272.66,-439.19,86.223,1339.5,-87.3306,196.537,1415.63,-243.017,506.281,1319.17,-154.833,635.278,1237.75,-453.852,117.52,1180.12,-118.65700000000001,228.42,1050.46,-277.006,532.589,1171.42,-218.62,677.082,1126.78,-330.657,-445.115,1156.64,-210.326,-467.721,1245.24,-249.56900000000002,-502.64,1248.69,-367.282,-499.88699999999994,1229.93,-217.922,-501.522,1211.07,-276.83299999999997,-509.175,1103.11,1.7970098,-4.3094735,8.114061,-1.89,-0.49,1.82
347,2021-07-26 15:58:52.1,-446.792,102.22,1248.22,-463.233,-61.674,1221.27,-440.185,-190.641,1195.95,-368.56300000000005,-378.39300000000003,1166.39,-386.626,-354.776,1201.3,-399.99300000000005,-343.63199999999995,1333.9,-367.32300000000004,-197.73,1544.81,-159.605,-187.951,1606.79,-91.00200000000001,-207.882,1661.67,2.89345,-222.555,1696.13,-55.1377,-215.15400000000002,1540.64,-375.99300000000005,-340.603,1140.88,-352.639,-284.381,1033.97,-276.856,-35.0254,1072.3,-113.057,-70.6818,1214.37,-36.1155,-88.0569,1270.82,55.6517,-89.785,1308.88,-22.4072,-128.774,1271.39,-437.26099999999997,87.5342,1331.71,-87.2867,195.632,1409.85,-242.747,504.79699999999997,1318.38,-158.922,634.514,1235.53,-455.38800000000003,115.462,1172.93,-116.73100000000001,216.99,1050.56,-271.944,522.861,1165.36,-218.079,668.628,1122.31,-330.44199999999995,-444.14099999999996,1158.37,-211.017,-463.43,1247.62,-249.395,-498.885,1251.1,-366.37,-498.61400000000003,1231.53,-217.655,-497.522,1213.91,-275.264,-507.31800000000004,1106.16,1.8520447,-4.508078,7.8604226,-13.440001,2.94,11.76
348,2021-07-26 15:58:52.2,-447.991,103.98899999999999,1250.34,-462.991,-60.5386,1221.71,-439.069,-189.817,1195.58,-368.087,-378.755,1165.61,-386.223,-355.023,1200.68,-400.45099999999996,-345.316,1333.93,-367.98800000000006,-197.187,1544.78,-158.94899999999998,-187.923,1605.88,-90.9494,-208.64,1661.89,3.4037599999999997,-229.44400000000002,1693.16,-55.7658,-217.294,1542.9,-375.24199999999996,-340.68,1140.07,-351.92800000000005,-284.505,1032.47,-276.58799999999997,-33.844,1071.49,-112.66799999999999,-71.1024,1214.56,-35.0151,-87.038,1271.22,57.0475,-86.2924,1309.8,-20.7634,-128.58700000000002,1272.72,-439.43699999999995,88.6146,1334.21,-88.235,196.47,1415.38,-242.683,506.657,1319.33,-154.921,635.694,1237.79,-455.70300000000003,117.853,1174.71,-116.78299999999999,222.854,1050.75,-273.453,528.12,1170.32,-219.669,676.7539999999999,1134.88,-330.139,-445.0,1157.51,-207.976,-461.907,1244.68,-246.52,-497.265,1250.29,-364.491,-497.226,1233.61,-215.59,-497.19699999999995,1212.11,-276.22,-510.296,1105.73,2.1631117000000004,-5.843273,7.881958,-26.6,7.91,-0.84000003
349,2021-07-26 15:58:52.4,-446.876,103.36200000000001,1250.71,-462.04400000000004,-61.0962,1221.72,-438.469,-190.405,1195.39,-368.005,-379.38,1164.4,-386.061,-355.783,1199.61,-400.094,-346.481,1332.91,-366.55300000000005,-198.75,1543.88,-158.069,-187.748,1606.6,-89.4841,-210.16299999999998,1661.23,9.00837,-234.803,1663.69,-37.1035,-226.58599999999998,1575.41,-375.07099999999997,-341.151,1139.06,-351.885,-284.127,1031.88,-275.13,-34.2608,1073.24,-111.346,-74.2901,1215.73,-31.013,-88.4417,1269.04,63.2999,-88.6648,1301.75,-16.7735,-128.85299999999998,1269.69,-438.50199999999995,87.8116,1334.57,-87.1108,196.416,1413.97,-242.793,506.10900000000004,1318.26,-154.985,635.669,1237.59,-454.42699999999996,117.384,1175.09,-116.73299999999999,224.899,1049.89,-274.527,530.141,1168.09,-218.75599999999997,678.8510000000001,1136.17,-330.23699999999997,-445.685,1155.94,-211.21900000000002,-466.18300000000005,1246.62,-250.085,-501.50300000000004,1249.71,-367.415,-500.26300000000003,1229.0,-217.856,-500.315,1212.63,-274.841,-509.49199999999996,1103.85,1.5194424,-5.869593599999999,7.91785,-11.76,-0.28,0.35
350,2021-07-26 15:58:52.5,-445.81300000000005,101.98299999999999,1248.55,-462.608,-62.1103,1220.75,-439.4,-191.31599999999997,1195.23,-367.814,-379.57,1165.67,-386.11699999999996,-355.94300000000004,1200.59,-400.159,-345.1,1333.44,-366.793,-196.24400000000003,1542.88,-158.877,-188.43400000000003,1606.15,-91.7531,-208.467,1663.11,2.69026,-241.763,1678.48,-52.2389,-220.429,1558.32,-374.995,-341.621,1140.15,-351.744,-284.643,1033.3,-274.755,-35.3823,1073.81,-110.802,-75.3659,1215.3,-32.0314,-87.1541,1271.03,61.0985,-85.475,1306.26,-16.698,-128.56799999999998,1270.61,-437.47900000000004,86.9413,1332.3,-86.3704,195.158,1409.17,-244.641,503.56800000000004,1316.85,-159.29,634.2909999999999,1236.35,-453.32800000000003,115.54700000000001,1173.03,-115.53299999999999,221.581,1049.56,-273.01099999999997,526.815,1165.5,-217.10299999999998,672.873,1124.77,-329.694,-445.528,1157.76,-207.521,-463.631,1244.05,-246.053,-498.851,1249.44,-363.81199999999995,-498.305,1233.28,-215.35,-498.48199999999997,1211.23,-276.3,-510.293,1105.22,1.6534405,-5.977271,7.7288165,-13.440001,0.84000003,-0.07
351,2021-07-26 15:58:52.7,-448.23900000000003,101.175,1252.39,-465.652,-63.2538,1222.52,-445.157,-193.25099999999998,1195.61,-370.251,-381.083,1165.33,-389.245,-357.839,1200.4,-404.76099999999997,-347.01,1333.7,-366.731,-197.084,1543.01,-157.679,-187.919,1605.69,-91.0,-209.43200000000002,1663.27,7.36227,-231.76,1676.79,-31.5712,-223.40200000000002,1589.6,-377.834,-342.918,1139.87,-352.94599999999997,-284.905,1033.3,-275.181,-34.7185,1074.32,-111.103,-74.1077,1217.36,-31.5423,-87.3788,1272.39,61.8932,-84.9559,1308.03,-15.8517,-128.77700000000002,1272.07,-440.14300000000003,85.06700000000001,1336.35,-88.0821,195.482,1413.94,-243.257,506.72,1319.64,-154.939,634.7080000000001,1236.28,-455.539,115.7,1176.68,-116.764,219.77900000000002,1049.19,-271.964,526.438,1169.44,-218.22099999999998,672.5889999999999,1123.58,-330.93,-446.716,1157.27,-208.87,-468.30699999999996,1244.09,-247.91400000000002,-503.469,1248.35,-366.095,-501.43,1231.49,-216.854,-502.348,1210.16,-277.572,-510.81199999999995,1103.07,1.579263,-6.271588,7.7623167,1.19,0.56,-0.63
352,2021-07-26 15:58:52.8,-450.288,102.795,1254.41,-466.353,-61.4989,1222.91,-444.204,-191.267,1196.07,-371.075,-379.894,1166.12,-390.13300000000004,-356.49800000000005,1201.07,-406.277,-347.124,1334.43,-367.01300000000003,-197.297,1543.65,-158.06799999999998,-188.315,1606.86,-90.2083,-209.269,1663.28,7.85544,-236.52900000000002,1662.36,-32.4266,-224.68400000000003,1596.37,-378.01,-341.598,1140.65,-352.63199999999995,-284.347,1033.77,-274.723,-34.2903,1075.63,-109.20700000000001,-75.2288,1216.62,-31.2299,-88.1025,1274.0,61.4956,-86.7487,1311.55,-15.7864,-128.964,1273.8,-445.556,86.1983,1338.55,-92.8376,195.919,1414.48,-245.27599999999998,508.089,1318.55,-154.816,636.62,1238.3,-454.555,117.76100000000001,1178.54,-116.573,222.481,1049.27,-273.431,528.0830000000001,1170.27,-219.937,677.954,1138.04,-332.39599999999996,-445.95300000000003,1158.3,-208.74200000000002,-472.75699999999995,1241.38,-248.582,-507.005,1245.84,-367.084,-501.529,1232.13,-218.484,-505.76199999999994,1206.87,-282.133,-510.085,1101.22,1.4931213,-5.9676995,7.6546397,-0.56,0.98,0.07
353,2021-07-26 15:58:53.1,-447.264,100.87799999999999,1249.51,-465.32099999999997,-62.5363,1219.67,-444.57300000000004,-191.798,1193.11,-370.25800000000004,-378.91,1164.58,-389.29699999999997,-355.542,1199.21,-404.671,-344.11300000000006,1331.72,-366.006,-197.3,1541.34,-159.222,-188.27900000000002,1607.28,-90.6924,-208.80700000000002,1662.2,8.192789999999999,-230.312,1663.4,-31.8796,-225.732,1605.27,-377.588,-341.102,1138.98,-351.353,-282.82,1033.69,-273.005,-34.5773,1075.93,-109.45100000000001,-74.1975,1217.61,-30.5296,-87.5822,1272.58,62.1225,-84.8324,1308.69,-14.8192,-129.778,1272.01,-440.2,84.836,1333.09,-89.6197,193.452,1409.81,-243.157,503.535,1316.63,-158.915,633.999,1234.97,-453.63300000000004,115.344,1174.14,-115.943,219.85299999999998,1050.32,-272.92,524.9209999999999,1166.15,-219.024,672.54,1129.2,-331.22900000000004,-444.29900000000004,1157.19,-209.747,-472.33,1241.5,-250.00099999999998,-505.642,1245.76,-367.543,-498.264,1230.68,-219.607,-505.288,1207.37,-281.723,-509.45099999999996,1101.62,1.5002998,-8.575876,8.525627,52.57,-0.28,-3.5
355,2021-07-26 15:58:53.3,-445.848,100.61399999999999,1246.79,-463.976,-63.0411,1219.06,-444.14599999999996,-192.505,1193.28,-369.452,-379.31,1164.78,-388.225,-355.895,1199.47,-402.397,-343.29900000000004,1331.91,-366.597,-195.888,1541.39,-160.11,-187.78799999999998,1607.86,-91.2908,-207.169,1662.73,5.24889,-231.34599999999998,1680.7,-42.3707,-215.915,1571.01,-377.173,-341.659,1139.12,-351.161,-282.698,1034.26,-273.461,-34.4354,1076.39,-108.62700000000001,-73.9507,1216.36,-31.1962,-88.2828,1273.06,60.5051,-86.5256,1311.39,-15.8143,-129.82299999999998,1272.89,-436.444,85.4334,1330.24,-87.0314,198.455,1404.57,-246.355,506.522,1315.5,-158.16299999999998,635.1659999999999,1235.4,-454.32800000000003,114.303,1171.54,-116.855,220.49099999999999,1049.39,-272.953,524.617,1168.02,-218.86599999999999,670.066,1123.95,-330.275,-444.531,1157.26,-209.808,-472.351,1242.89,-250.0,-505.73900000000003,1246.64,-367.291,-498.629,1230.21,-219.18200000000002,-505.26800000000003,1208.64,-280.002,-509.455,1102.24,3.507878,-3.9194434,6.972685,-8.89,32.48,-120.68
356,2021-07-26 15:58:53.4,-445.843,100.639,1246.8,-463.97,-63.0214,1219.06,-444.13800000000003,-192.488,1193.27,-369.44199999999995,-379.29400000000004,1164.72,-388.21,-355.884,1199.43,-402.325,-343.324,1331.88,-366.353,-196.003,1541.41,-159.79399999999998,-188.047,1607.7,-90.8938,-207.66,1662.39,5.83491,-232.081,1678.98,-41.8867,-217.322,1571.1,-377.171,-341.639,1139.07,-351.19599999999997,-282.66200000000003,1034.2,-273.547,-34.3791,1076.38,-108.618,-73.8867,1216.25,-31.1121,-88.2117,1272.86,60.6409,-86.4366,1311.07,-15.6835,-129.77,1272.56,-436.43199999999996,85.4541,1330.25,-87.0238,198.46200000000002,1404.69,-246.298,506.57300000000004,1315.63,-158.079,635.229,1235.57,-454.329,114.331,1171.55,-116.90100000000001,220.56799999999998,1049.27,-272.988,524.6990000000001,1167.95,-218.91,670.182,1123.95,-330.265,-444.51599999999996,1157.19,-209.799,-472.25199999999995,1242.86,-249.972,-505.667,1246.6,-367.267,-498.631,1230.14,-219.143,-505.18,1208.6,-279.934,-509.415,1102.19,1.7874385,-2.8905296000000003,8.346166,-10.99,54.74,-72.73
357,2021-07-26 15:58:53.6,-445.84,100.367,1247.56,-463.599,-63.3857,1219.97,-442.60900000000004,-192.722,1194.32,-370.44,-380.222,1163.66,-388.967,-356.972,1198.61,-402.514,-346.033,1331.29,-366.767,-199.18099999999998,1541.23,-160.066,-187.15099999999998,1606.58,-91.7689,-207.118,1661.92,-0.9264700000000001,-235.088,1696.52,-47.0728,-213.891,1569.37,-377.582,-342.147,1138.45,-351.029,-282.517,1034.07,-273.60200000000003,-34.2422,1076.97,-110.436,-80.4722,1216.91,-30.4721,-87.929,1271.41,61.7556,-78.0554,1307.21,-11.8546,-128.549,1271.54,-436.656,85.2968,1331.08,-86.4584,199.378,1400.3,-246.30599999999998,508.20599999999996,1314.57,-158.157,636.882,1234.41,-454.121,113.956,1172.26,-116.36,216.947,1047.94,-271.718,522.61,1163.8,-217.637,669.007,1122.85,-332.149,-445.899,1155.42,-211.59900000000002,-470.777,1241.88,-251.465,-504.50300000000004,1246.21,-368.80400000000003,-498.925,1229.36,-220.55,-504.47,1208.26,-281.064,-511.395,1101.8,-0.6699903,-2.6991038,9.820145,0.98,3.92,8.4
358,2021-07-26 15:58:53.8,-446.744,100.1,1248.58,-465.05800000000005,-64.0669,1221.09,-444.514,-193.88099999999997,1195.62,-371.598,-381.76800000000003,1165.48,-390.26199999999994,-358.404,1200.45,-404.654,-347.05800000000005,1333.37,-366.869,-199.108,1543.04,-158.67700000000002,-187.084,1605.54,-90.6106,-208.472,1661.02,5.65425,-232.697,1681.83,-33.1504,-221.737,1591.5,-378.852,-343.686,1140.09,-353.37699999999995,-282.753,1035.8,-272.617,-34.8354,1078.97,-107.235,-79.9542,1217.59,-27.0103,-87.6765,1272.14,66.3536,-80.5622,1306.36,-10.1203,-130.055,1273.37,-437.83,85.0757,1332.36,-86.1077,199.45,1398.77,-250.095,506.435,1310.27,-159.31,635.43,1232.56,-454.782,113.647,1173.03,-116.288,216.878,1047.88,-272.084,522.8290000000001,1165.41,-216.885,667.99,1120.08,-333.01199999999994,-447.535,1157.44,-211.11599999999999,-473.394,1242.42,-250.69299999999998,-507.736,1246.23,-368.54400000000004,-502.971,1230.51,-220.03599999999997,-506.399,1207.94,-281.586,-511.26099999999997,1101.58,0.47377887,-1.7204396,9.334401,-18.83,-33.81,11.55
359,2021-07-26 15:58:53.9,-446.31,102.58200000000001,1256.11,-466.725,-62.2296,1228.12,-448.13300000000004,-192.736,1200.74,-374.12199999999996,-381.19699999999995,1169.01,-392.717,-357.944,1204.43,-405.63800000000003,-348.542,1338.42,-369.532,-198.06,1548.43,-158.46,-187.886,1605.71,-89.887,-208.918,1661.55,7.537210000000001,-237.90400000000002,1670.08,-32.7314,-227.922,1601.48,-381.81800000000004,-342.82599999999996,1143.7,-355.10699999999997,-283.723,1037.84,-272.681,-34.2962,1078.35,-107.741,-79.9132,1219.32,-26.6385,-88.3396,1273.46,68.2901,-85.0253,1305.55,-11.0314,-130.089,1273.91,-433.745,86.8156,1339.79,-80.6287,200.355,1412.14,-242.47,508.717,1316.42,-156.291,638.219,1232.3,-457.64099999999996,116.79899999999999,1180.65,-121.723,223.69400000000002,1045.59,-274.309,530.72,1170.7,-220.03900000000002,680.441,1137.35,-335.05800000000005,-447.111,1160.32,-212.06900000000002,-480.5,1242.59,-253.262,-513.368,1246.42,-371.75,-503.065,1233.17,-223.162,-512.4069999999999,1207.32,-287.302,-511.968,1101.57,1.9046868,-2.794817,8.740981,8.82,-40.11,67.2
360,2021-07-26 15:58:54.9,-445.845,102.874,1257.3,-466.694,-61.9428,1230.0,-449.091,-192.793,1203.85,-376.824,-382.309,1174.93,-395.439,-358.454,1209.91,-409.51099999999997,-349.269,1343.76,-370.577,-196.528,1551.51,-158.44899999999998,-187.86700000000002,1604.73,-92.0306,-207.99099999999999,1663.39,5.19838,-236.174,1675.64,-32.2327,-226.465,1608.92,-383.92699999999996,-344.176,1149.11,-355.86699999999996,-288.07099999999997,1042.03,-272.904,-38.2236,1078.04,-107.288,-79.2945,1219.5,-26.7438,-88.0214,1274.35,67.6214,-83.7913,1307.87,-10.4983,-130.093,1274.16,-434.834,87.5761,1341.25,-81.0642,199.747,1411.89,-242.18200000000002,508.31300000000005,1316.05,-156.23,638.239,1232.47,-455.774,116.669,1181.59,-120.103,220.343,1043.77,-273.264,527.85,1166.64,-219.18200000000002,677.317,1132.12,-338.394,-448.69800000000004,1167.32,-212.207,-480.345,1245.22,-252.025,-514.862,1248.83,-371.07800000000003,-508.602,1238.88,-223.012,-511.336,1209.08,-289.813,-509.491,1105.05,1.4285151000000005,-5.7954164000000015,7.925028299999999,-4.2,-0.35,1.96
361,2021-07-26 15:58:54.2,-445.871,102.82700000000001,1257.23,-466.74800000000005,-61.9836,1229.91,-449.204,-192.83900000000003,1203.74,-377.07099999999997,-382.39099999999996,1174.71,-395.655,-358.538,1209.71,-409.615,-349.406,1343.58,-370.23699999999997,-196.82,1551.36,-157.976,-188.63400000000001,1604.14,-91.1874,-209.80200000000002,1662.01,6.12745,-238.62400000000002,1671.86,-31.9557,-228.19,1605.85,-384.161,-344.244,1148.91,-356.119,-288.119,1041.83,-273.019,-38.3215,1077.89,-107.334,-79.5007,1219.24,-26.7393,-88.2405,1274.03,67.6579,-84.0155,1307.45,-10.4994,-130.30100000000002,1273.83,-434.85,87.5132,1341.19,-81.0344,199.692,1411.6,-242.293,508.228,1315.89,-156.407,638.215,1232.33,-455.809,116.637,1181.53,-120.102,220.266,1043.75,-273.221,527.768,1166.69,-219.05,677.1360000000001,1131.88,-338.686,-448.80300000000005,1167.06,-212.675,-481.036,1245.01,-252.61,-515.431,1248.51,-371.634,-508.759,1238.46,-223.547,-511.911,1208.79,-290.245,-509.61699999999996,1104.7,2.0434706,-5.0823555,7.800602,-19.53,9.38,10.64
362,2021-07-26 15:58:54.3,-445.895,102.833,1257.25,-466.788,-61.968,1229.88,-449.285,-192.822,1203.67,-377.25300000000004,-382.403,1174.58,-395.81699999999995,-358.54900000000004,1209.59,-409.69300000000004,-349.406,1343.47,-369.978,-196.72099999999998,1551.12,-157.59799999999998,-188.858,1603.46,-90.3759,-210.47,1660.65,6.96363,-239.37099999999998,1670.02,-31.6389,-228.717,1603.38,-384.33,-344.24699999999996,1148.79,-356.288,-288.115,1041.72,-273.07099999999997,-38.3594,1077.8,-107.363,-79.6263,1219.1,-26.7462,-88.4311,1273.84,67.6763,-84.3009,1307.21,-10.5626,-130.496,1273.68,-434.87699999999995,87.4942,1341.2,-81.0641,199.62,1411.71,-242.271,508.205,1316.07,-156.355,638.211,1232.57,-455.832,116.665,1181.55,-120.055,220.389,1044.01,-273.263,527.778,1167.12,-219.176,677.263,1132.68,-338.903,-448.832,1166.9,-213.142,-481.398,1245.13,-253.19,-515.6659999999999,1248.57,-372.17400000000004,-508.63,1238.29,-224.041,-512.2669999999999,1208.9,-290.534,-509.846,1104.69,1.7754743999999998,-4.8263235,8.219346,-10.64,12.39,3.92
363,2021-07-26 15:58:54.5,-445.95099999999996,102.822,1257.21,-466.875,-61.9533,1229.8,-449.44699999999995,-192.799,1203.56,-377.582,-382.409,1174.37,-396.10699999999997,-358.555,1209.4,-409.764,-349.395,1343.28,-369.26099999999997,-196.59099999999998,1550.66,-156.626,-189.454,1601.98,-88.4644,-212.104,1657.63,8.94183,-241.21200000000002,1665.43,-30.6444,-229.1,1600.13,-384.645,-344.241,1148.6,-356.62699999999995,-288.11,1041.53,-273.241,-38.4312,1077.59,-107.501,-79.7837,1218.79,-26.8863,-88.5977,1273.52,67.5279,-84.4607,1306.88,-10.6853,-130.571,1273.35,-434.92400000000004,87.4599,1341.14,-81.1303,199.49599999999998,1411.72,-242.296,508.098,1316.18,-156.376,638.114,1232.74,-455.894,116.675,1181.52,-120.135,220.386,1044.02,-273.28,527.732,1167.22,-219.18900000000002,677.212,1132.84,-339.291,-448.85900000000004,1166.65,-213.72299999999998,-481.81800000000004,1244.99,-253.88400000000001,-515.9490000000001,1248.4,-372.82300000000004,-508.523,1238.01,-224.68900000000002,-512.6569999999999,1208.77,-291.07,-510.041,1104.5,1.1078769,-5.7164536,8.228917,-34.09,2.1,5.04
364,2021-07-26 15:58:54.6,-446.20099999999996,102.645,1256.93,-467.26,-62.0273,1229.41,-450.16900000000004,-192.84599999999998,1203.09,-379.092,-382.61,1173.54,-397.43300000000005,-358.73199999999997,1208.63,-409.97900000000004,-349.216,1342.54,-365.92,-194.476,1547.62,-152.216,-190.062,1594.22,-80.794,-214.49200000000002,1644.73,16.5057,-243.3,1654.26,-26.4209,-224.822,1582.47,-386.08099999999996,-344.408,1147.84,-358.156,-288.22900000000004,1040.83,-273.927,-38.9727,1077.07,-108.00299999999999,-81.0625,1217.71,-27.3636,-90.4094,1272.24,67.1076,-86.9209,1305.39,-11.527000000000001,-132.878,1272.08,-435.13199999999995,87.2114,1340.82,-81.392,199.149,1411.01,-242.84599999999998,507.60699999999997,1316.04,-157.164,637.8480000000001,1232.85,-456.18199999999996,116.56200000000001,1181.29,-120.491,220.03400000000002,1043.86,-273.238,527.3380000000001,1167.23,-218.945,676.525,1132.21,-341.07599999999996,-449.164,1165.66,-216.657,-484.227,1244.8,-257.392,-517.668,1247.93,-376.07,-508.249,1236.75,-227.892,-514.8580000000001,1208.51,-293.49,-511.10900000000004,1103.84,1.091127,-5.6159550000000005,8.188239,-5.95,1.89,-4.34
365,2021-07-26 15:58:54.8,-446.20099999999996,102.645,1256.93,-467.26,-62.0274,1229.41,-450.17,-192.84599999999998,1203.09,-379.094,-382.61,1173.54,-397.435,-358.73199999999997,1208.63,-409.97900000000004,-349.216,1342.54,-365.913,-194.47400000000002,1547.61,-152.20600000000002,-190.065,1594.21,-80.7795,-214.498,1644.71,16.5201,-243.308,1654.23,-26.4144,-224.829,1582.44,-386.083,-344.408,1147.84,-358.158,-288.22900000000004,1040.83,-273.92900000000003,-38.9731,1077.07,-108.00399999999999,-81.0633,1217.7,-27.3638,-90.41,1272.23,67.1077,-86.9213,1305.39,-11.5271,-132.88,1272.07,-435.13199999999995,87.2111,1340.82,-81.392,199.148,1411.01,-242.84599999999998,507.606,1316.04,-157.165,637.847,1232.85,-456.18199999999996,116.56200000000001,1181.29,-120.491,220.03400000000002,1043.86,-273.238,527.337,1167.23,-218.945,676.525,1132.21,-341.079,-449.164,1165.66,-216.66099999999997,-484.23,1244.8,-257.39599999999996,-517.669,1247.93,-376.074,-508.24800000000005,1236.75,-227.895,-514.861,1208.51,-293.493,-511.111,1103.84,1.2251252,-5.8217370000000015,7.9561350000000015,-3.5,-1.61,0.98
367,2021-07-26 15:58:55.1,-445.296,95.8724,1251.36,-468.402,-67.6399,1222.67,-453.439,-198.112,1196.05,-389.08099999999996,-389.20599999999996,1165.32,-406.009,-364.904,1200.58,-413.381,-353.086,1334.16,-370.043,-196.055,1536.32,-159.113,-191.43400000000003,1590.8,-87.3974,-217.00400000000002,1639.66,3.59195,-243.335,1676.18,-43.3083,-218.50799999999998,1545.59,-395.279,-350.92699999999996,1139.86,-365.843,-293.863,1034.31,-277.251,-47.8901,1074.64,-109.295,-74.8631,1215.19,-30.8444,-91.257,1270.55,60.3863,-87.2107,1310.77,-14.2312,-132.737,1269.37,-435.978,79.8785,1335.0,-86.9664,200.55900000000003,1406.33,-247.28400000000002,508.597,1313.52,-159.657,637.078,1231.11,-453.69800000000004,110.295,1175.94,-119.375,220.203,1044.39,-272.77099999999996,526.263,1165.77,-217.232,672.6510000000001,1124.44,-353.44,-456.635,1156.8,-230.86599999999999,-474.176,1243.16,-267.845,-511.44199999999995,1246.17,-385.635,-515.328,1228.98,-236.889,-507.44800000000004,1208.24,-296.682,-515.857,1100.98,1.2227323,-5.7906303,7.881958,-1.75,-0.28,-0.07
368,2021-07-26 15:58:55.2,-446.35900000000004,99.3476,1253.35,-468.35699999999997,-64.7945,1224.73,-453.017,-195.613,1198.2,-388.026,-387.246,1168.5,-404.985,-362.69199999999995,1203.73,-413.93300000000005,-350.80800000000005,1337.57,-372.843,-197.92700000000002,1544.23,-164.468,-190.68900000000002,1609.56,-92.2133,-195.78400000000002,1664.16,-22.2785,-191.62099999999998,1738.01,-69.1028,-217.477,1542.48,-394.407,-349.051,1142.73,-367.73,-294.722,1034.63,-277.36400000000003,-48.3369,1073.19,-112.319,-79.9639,1217.11,-31.5034,-91.82700000000001,1270.67,61.0954,-83.6582,1307.67,-13.6702,-133.482,1270.39,-436.88,83.4494,1337.23,-84.8303,200.358,1405.21,-247.657,508.403,1313.02,-159.547,637.602,1231.23,-454.907,113.684,1177.71,-118.777,219.965,1044.89,-273.372,525.894,1168.01,-218.25900000000001,672.2719999999999,1124.41,-352.121,-454.815,1160.31,-227.75799999999998,-471.5,1244.99,-264.957,-508.616,1249.34,-383.376,-512.207,1234.29,-234.59,-505.445,1210.69,-296.518,-515.4730000000001,1104.39,1.2801602,-5.970093,7.8293149999999985,-3.92,-0.91,-1.05
